age,employment_years,annual_income_inr,loan_amount_inr,loan_tenure_months,interest_rate_pct,credit_score,num_existing_loans,dti_ratio,ltv_ratio,has_collateral,bureau_enquiries_6m,missed_payments_2y,savings_account_balance_inr,ltv_ratio_missing,high_missed_payments,app_month,app_quarter,app_days_since_ref,loan_to_income_ratio,dti_credit_risk,income_per_year_employed,monthly_income,emi_burden_ratio,credit_enquiry_risk,repayment_risk_score,loan_to_savings_ratio,savings_buffer_months,loan_per_month,age_employment_gap,credit_band,dti_band,gender_Male,education_Graduate,education_No_Formal,education_Post_Graduate,education_Undergraduate,state_DL,state_GJ,state_KA,state_MH,state_RJ,state_TN,state_TS,state_UP,state_WB,urban_rural_Semi_Urban,urban_rural_Urban,employment_type_Government,employment_type_Retired,employment_type_Salaried,employment_type_Self_Employed,loan_type_Education_Loan,loan_type_Gold_Loan,loan_type_Home_Loan,loan_type_MSME_Loan,loan_type_Personal_Loan
31,1,1119437,2194214,24,13.66,776,3,0.24,-1.0,1,0,0,200331,1,0,3,1,83,1.9601031946387384,0.21649484536082475,559718.5,93286.41666666667,0.26774746540485544,0.0,0.0,10.95288820557874,2.147460045075747,87768.56,30,3.0,1.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
58,4,2091157,1702794,36,10.93,856,2,0.224,-1.0,0,4,1,7628,1,0,7,3,571,0.8142828040731499,0.18317757009345795,418231.4,174263.08333333334,0.0890006423201568,3.268355316913739,5.7196218045990435,223.20015729453402,0.04377264582632967,46021.45945945946,54,4.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
30,12,2126967,813660,48,20.47,635,1,0.429,-1.0,0,0,0,288733,1,0,11,4,697,0.38254454227802204,0.47291338582677167,163612.84615384616,177247.25,0.07830646282826487,0.0,0.0,2.8180262802441,1.6289751802909196,16605.30612244898,18,1.0,2.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
34,14,659125,1327457,240,12.42,565,3,0.375,0.429,0,1,1,313116,0,0,8,3,240,2.01396546335602,0.4646017699115044,43941.666666666664,54927.083333333336,0.2501303361820077,1.237404984974368,4.949619939897472,4.239491947099647,5.700471980786999,5508.120331950207,20,0.0,2.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
29,22,2404003,3608269,120,10.17,688,3,0.068,-1.0,1,8,0,257260,1,0,3,1,77,1.500941346187444,0.06918604651162791,104521.86956521739,200333.58333333334,0.15264503644943977,8.131261797589662,8.131261797589662,14.025713186219443,1.284151721183104,29820.404958677685,7,2.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
30,22,623123,1651387,84,10.76,874,1,0.278,-1.0,0,7,0,401165,1,0,12,4,364,2.650173962164834,0.22265446224256294,27092.304347826088,51926.916666666664,0.28515368451459155,5.60192065851149,5.60192065851149,4.116467995792266,7.725420655235222,19428.082352941175,8,4.0,1.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
51,6,1383913,2089579,12,18.9,678,3,0.388,-1.0,0,4,0,478562,1,0,8,3,214,1.50990523977646,0.40058997050147493,197701.85714285713,115326.08333333333,0.2853698220640569,4.125534109326654,4.125534109326654,4.366361377707846,4.149606373177737,160736.84615384616,45,1.0,2.0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
47,4,1339544,1322008,180,16.52,634,0,0.155,-1.0,0,5,4,376423,1,0,2,1,55,0.9869082412311643,0.17113564668769715,267908.8,111628.66666666667,0.16303590264236809,5.514416259650228,18.749015282810777,3.512018362272331,3.3720695514035994,7303.911602209945,43,1.0,0.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
62,28,1301743,1402861,84,16.48,668,2,0.159,-1.0,0,0,2,385872,1,0,7,3,565,1.0776780995341635,0.16661676646706586,44887.68965517241,108478.58333333333,0.17759985004858825,0.0,6.280843427545984,3.6355510750946554,3.557093308648709,16504.24705882353,34,1.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
26,6,1128210,2654962,12,16.37,550,2,0.537,-1.0,1,2,1,309274,1,0,2,1,403,2.3532495251331533,0.6834545454545455,161172.85714285713,94017.5,0.3852231913577293,2.5422189940076265,6.355547485019067,8.58447013175976,3.2895015342725102,204227.84615384616,20,0.0,3.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
36,29,678117,1520344,24,19.62,747,2,0.1,-1.0,0,3,3,325565,1,0,7,3,186,2.2420050787621033,0.09370816599732262,22603.9,56509.75,0.43987426109191613,2.8086130801123446,11.234452320449378,4.669848817136924,5.761116247793561,60813.76,7,3.0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1
36,27,741800,1278700,36,16.12,785,3,0.074,-1.0,1,8,3,11676,1,0,10,4,662,1.7237776708308563,0.0659872611464968,26492.85714285714,61816.666666666664,0.2778688400834713,7.127402316405753,15.145729922362227,109.50586623276527,0.18887804457194007,34559.45945945946,9,3.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
62,13,985173,3095440,120,20.36,733,4,0.201,-1.0,1,5,0,201427,1,0,10,4,284,3.1420236425240615,0.19195088676671215,70369.5,82097.75,0.63970887092272,4.770342101676435,4.770342101676435,15.367476219790694,2.4534721905022914,25582.14876033058,49,2.0,1.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
65,2,1663655,3213233,24,9.02,571,1,0.259,-1.0,0,2,1,431879,1,0,6,2,176,1.9314287328630437,0.31751313485113836,554551.6666666666,138637.91666666666,0.1742137198129193,2.4488368025188034,6.122092006297009,7.44010604797629,3.1151354207302306,128529.32,63,0.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0
44,6,1898082,1603580,36,20.99,739,4,0.457,0.901,0,7,4,467623,0,0,9,3,620,0.8448418746703912,0.4328822733423546,271154.5714285714,158173.5,0.17733128180163887,6.624307151547926,17.980262268487227,3.4292080817066704,2.9563741311020424,43340.0,38,2.0,2.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
32,15,2414255,2922616,48,8.66,732,2,0.322,-1.0,0,6,0,270323,1,0,7,3,570,1.210565905189839,0.3079234972677595,150890.9375,201187.91666666666,0.10483452973511215,5.732223283745053,5.732223283745053,10.81152986786227,1.3436276932087463,59645.22448979592,17,2.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0
46,15,726890,3279579,180,9.32,811,0,0.331,-1.0,0,4,0,273586,1,0,9,3,258,4.511789250382795,0.28569667077681876,45430.625,60574.166666666664,0.42049239484827394,3.449550326475299,3.449550326475299,11.987334924539542,4.51647127123051,18119.220994475138,31,4.0,1.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
27,26,2135925,3561547,24,10.9,737,2,0.124,0.808,0,4,1,480864,0,0,5,2,487,1.6674486850199866,0.11777476255088194,79108.33333333333,177993.75,0.18175097065128798,3.7955808594279516,6.642266503998916,7.40654237675855,2.701562826993493,142461.88,1,2.0,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
38,17,1786329,2942601,180,12.13,563,4,0.095,-1.0,1,6,0,2508,1,0,10,4,285,1.6472885748993746,0.11811722912966252,99240.5,148860.75,0.1998148736999263,7.450771687067589,7.450771687067589,1172.8182542845755,0.01684784707958895,16257.46408839779,21,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
42,23,2692324,3022411,36,20.35,852,2,0.553,-1.0,0,2,0,468479,1,0,11,4,315,1.1226025832691076,0.4543427230046949,112180.16666666667,224360.33333333334,0.2284486923251778,1.6418435557640438,1.6418435557640438,6.451526212431694,2.0880558741553803,81686.78378378379,19,4.0,3.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
32,22,1999152,1699812,24,15.65,805,3,0.073,0.658,1,4,0,161400,0,0,12,4,336,0.8502660876881359,0.06347826086956522,86919.65217391304,166596.0,0.13306591055061015,3.4752389226759344,3.4752389226759344,10.53160761085743,0.9688049604734779,67992.48,10,4.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
56,28,513820,1654052,180,18.03,832,3,0.571,-1.0,0,6,0,300970,1,0,7,3,205,3.2191210557762333,0.4804086538461538,17717.931034482757,42818.333333333336,0.5803951011225459,5.043833313318122,5.043833313318122,5.495718856634028,7.028834327173083,9138.408839779006,28,4.0,3.0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
36,21,2930581,3458138,24,13.29,704,1,0.061,-1.0,0,7,0,137643,1,0,10,4,287,1.180017484581561,0.060653409090909084,133208.22727272726,244215.08333333334,0.15682373505976435,6.953313466723428,6.953313466723428,25.123783092615735,0.5636115284517502,138325.52,15,2.0,0.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
55,9,1636247,1493586,60,7.85,771,4,0.486,0.805,1,3,2,235657,0,0,5,2,502,0.9128115053463778,0.4412451361867704,163624.7,136353.91666666666,0.07165522145332738,2.7212647401840098,8.16379422055203,6.3379388775259065,1.7282618460769354,24485.016393442624,46,3.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
34,3,2663201,1110073,180,10.65,592,2,0.529,-1.0,0,8,0,101495,1,0,4,2,94,0.4168189269908929,0.6255067567567567,665800.25,221933.41666666666,0.044391032373302476,9.448287497891007,9.448287497891007,10.937110822101364,0.45731978628821657,6133.0,31,0.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
47,0,1376993,3297385,120,15.98,557,2,0.606,-1.0,0,7,1,452374,1,0,8,3,218,2.3946255393995908,0.7615798922800718,1376993.0,114749.41666666667,0.3826581043641817,8.786085709162633,12.551551013089474,7.289052224371373,3.9422427660030284,27251.11570247934,47,0.0,3.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1
37,2,1892859,893447,12,14.57,692,3,0.297,0.777,0,5,3,39024,0,0,9,3,620,0.4720090233826062,0.3004335260115607,630953.0,157738.25,0.06877131505527846,5.0526923632164,14.14753861700592,22.894221652786676,0.2473956228395913,68726.69230769231,35,2.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0
55,1,2969466,3941378,180,16.82,842,2,0.594,-1.0,0,8,1,242484,1,0,7,3,203,1.327301498888521,0.49382422802850356,1484733.0,247455.5,0.22325128510802236,6.645306752106325,9.137296784146198,16.254110563540014,0.9799055591588824,21775.56906077348,54,4.0,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
61,8,2574492,2474806,24,11.87,572,4,0.508,-1.0,1,8,0,318470,1,0,4,2,460,0.9612789780356754,0.6216783216783217,286054.6666666667,214541.0,0.11410332716515492,9.778243408416273,9.778243408416273,7.770899077153022,1.4844179694418809,98992.24,53,0.0,3.0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
33,5,2483786,3657111,24,18.77,659,3,0.608,-1.0,0,5,0,218109,1,0,5,2,148,1.4723931641481334,0.6458270106221548,413964.3333333333,206982.16666666666,0.27636697295834844,5.305441867515538,5.305441867515538,16.76727797900142,1.0537523582835642,146284.44,28,1.0,3.0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
21,18,655466,408638,240,14.99,892,1,0.181,-1.0,0,8,2,218774,1,0,1,1,17,0.6234303176208719,0.1420403587443946,34498.21052631579,54622.166666666664,0.0934506363295183,6.273104066315672,10.977932116052427,1.8678459604616615,4.005150439831696,1695.5933609958506,3,4.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
54,8,367202,1995083,240,8.61,774,4,0.226,-1.0,0,6,1,130726,1,0,2,1,413,5.4331881820137635,0.20439276485788116,40800.22222222222,30600.166666666668,0.4677834894639093,5.421453465857752,8.132180198786628,15.261445608022827,4.271928630172052,8278.352697095435,46,3.0,1.0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
59,1,1062625,2348511,48,11.88,781,3,0.288,-1.0,0,6,4,441519,1,0,4,2,94,2.2101012021162667,0.25813060179257363,531312.5,88552.08333333333,0.26255730489339263,5.372905206600999,16.118715619802995,5.31914975539047,4.985924638423093,47928.795918367345,58,3.0,1.0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
54,21,1648911,2605818,48,21.63,899,2,0.093,-1.0,1,1,2,325155,1,0,11,4,684,1.5803256935482306,0.07241379310344828,74950.5,137409.25,0.34182216719640635,0.7780371234856064,5.446259864399245,8.014054792161302,2.366308190255094,53179.95918367347,33,4.0,0.0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
44,6,508938,3583087,60,16.33,632,2,0.453,-1.0,1,3,0,13263,1,0,3,1,79,7.040307384578505,0.5017405063291139,72705.42857142857,42411.5,1.149657347676589,3.319108582266477,3.319108582266477,270.1362334137515,0.31271441202475686,58739.13114754098,38,1.0,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
61,8,2692156,3665297,180,17.74,569,4,0.614,-1.0,0,8,6,240602,1,0,7,3,563,1.3614722321172206,0.7553602811950791,299128.44444444444,224346.33333333334,0.24152418712353757,9.829734948218361,31.946638581709674,15.233795921081615,1.0724531307110106,20250.259668508286,53,0.0,3.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
60,15,860735,2631219,84,18.54,782,0,0.416,-1.0,0,3,1,289550,1,0,12,4,343,3.0569408041490074,0.37237851662404087,53795.9375,71727.91666666667,0.5667495821652587,2.6830203142966655,5.366040628593331,9.087238517566853,4.036726238952909,30955.517647058823,45,3.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
24,15,734834,876760,36,16.08,883,2,0.365,-1.0,0,5,3,407444,1,0,1,1,16,1.1931385957391796,0.2893544733861835,45927.125,61236.166666666664,0.19185381426856782,3.96062011995021,11.089736335860588,2.1518487157775894,6.653541014035594,23696.216216216217,9,4.0,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
53,24,2391813,641749,12,18.66,581,2,0.268,-1.0,1,1,0,386822,1,0,1,1,18,0.2683105793343462,0.32289156626506027,95672.52,199317.75,0.05006652384685334,1.203369434416366,1.203369434416366,1.6590249287141665,1.9407205794738327,49365.307692307695,29,0.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
60,12,2650832,1754320,48,16.31,882,4,0.291,-1.0,0,6,0,246961,1,0,11,4,679,0.6617995173592602,0.23095238095238094,203910.15384615384,220902.66666666666,0.10793905337318982,4.758128469468676,4.758128469468676,7.103602983454945,1.1179579032187485,35802.448979591834,48,4.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0
38,11,677662,787635,84,13.11,821,3,0.644,-1.0,0,7,3,320,1,0,5,2,132,1.162281251890689,0.5490864799025579,56471.833333333336,56471.833333333336,0.15237259877168077,5.963246927102349,13.630278690519656,2453.691588785047,0.005666441386271275,9266.29411764706,27,4.0,3.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
46,1,2851709,4470783,36,18.49,762,1,0.469,-1.0,0,3,1,456085,1,0,4,2,101,1.5677551363918492,0.43083989501312336,1425854.5,237642.41666666666,0.2898768065669818,2.7533761636292122,5.5067523272584245,9.802499967111466,1.9191989679214763,120831.97297297297,45,3.0,2.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0
21,24,2682734,2987544,240,8.64,575,0,0.514,0.835,1,7,2,256732,0,0,10,4,667,1.1136187510134248,0.6257391304347827,107309.36,223561.16666666666,0.09621626557266325,8.511377453534827,15.806843842278965,11.636774392072699,1.1483696182940912,12396.448132780082,-3,0.0,3.0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0
36,16,773560,303605,24,18.23,769,3,0.279,-1.0,1,7,0,42048,1,0,9,3,619,0.39247712850053196,0.2539661898569571,45503.529411764706,64463.333333333336,0.0715475631227604,6.366116668832014,6.366116668832014,7.220266831553664,0.6522676622214868,12144.2,20,3.0,1.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
42,4,2777880,3936433,84,21.05,584,4,0.375,-1.0,1,1,1,416441,1,0,12,4,358,1.4170632219306731,0.449486301369863,555576.0,231490.0,0.29829062702941656,1.1971951428082777,4.788780571233111,9.452536007415198,1.79895114712883,46310.97647058823,38,0.0,2.0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
41,14,743543,3833983,180,11.83,794,1,0.263,-1.0,0,1,3,218163,1,0,10,4,289,5.156363308694576,0.2318639798488665,49569.53333333333,61961.916666666664,0.6099887552366672,0.880835535422172,8.80835535422172,17.573857281678002,3.520863957609054,21182.226519337015,27,3.0,1.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
32,13,1547332,131003,180,18.58,819,1,0.185,-1.0,0,1,2,249190,1,0,7,3,562,0.08466374077202515,0.15811965811965814,110523.71428571429,128944.33333333333,0.015730411207850355,0.8539709649871906,5.977796754910334,0.5257132079408967,1.9325243772554779,723.7734806629834,19,4.0,0.0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0
27,15,2676480,3551467,12,15.9,617,3,0.271,-1.0,1,4,3,40926,1,0,7,3,550,1.3269165744124467,0.3074554294975689,167280.0,223040.0,0.2109788682349882,4.53294479520803,14.732070584426097,86.77564932685024,0.1834909276769742,273189.76923076925,12,0.0,1.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40,22,811381,4077002,48,12.56,739,0,0.628,-1.0,0,1,0,427826,1,0,1,1,30,5.024762688844465,0.5948579161028418,35277.434782608696,67615.08333333333,0.6311016378006713,0.9463295930782751,0.9463295930782751,9.529557508058163,6.327281600901166,83204.12244897959,18,2.0,3.0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
35,7,1929629,1734840,240,17.25,783,0,0.392,-1.0,0,8,0,15371,1,0,7,3,188,0.8990531863621524,0.35044699872286084,241203.625,160802.41666666666,0.1550857905693339,7.145591425290291,7.145591425290291,112.85714285714286,0.09558876495679768,7198.50622406639,28,3.0,2.0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
29,6,2749444,3465252,120,14.42,855,1,0.447,-1.0,0,7,1,261005,1,0,8,3,592,1.2603459971012332,0.3659649122807017,392777.71428571426,229120.33333333334,0.1817411656705908,5.726305948346383,8.180437069066262,13.27652237879589,1.1391562549100622,28638.446280991735,23,4.0,2.0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
57,0,848375,3573349,240,18.06,814,0,0.45,-1.0,0,0,1,424098,1,0,9,3,268,4.21198737352306,0.386977886977887,848375.0,70697.91666666667,0.760675056784227,0.0,2.5776359396096726,8.425742574257425,5.998649201366828,14827.174273858922,57,4.0,2.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
57,7,957834,3895559,120,17.22,803,0,0.382,-1.0,0,1,0,304635,1,0,6,2,518,4.0670459943518456,0.3330012453300124,119729.25,79819.5,0.7003372773911464,0.8709717556302102,0.8709717556302102,12.787585840150212,3.816500773610789,32194.702479338845,50,4.0,2.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
49,6,1782251,605539,84,18.19,776,0,0.649,-1.0,0,6,0,333915,1,0,1,1,392,0.3397605950224772,0.5854381443298969,254607.2857142857,148520.91666666666,0.0618020707942655,5.40749324063345,5.40749324063345,1.813447094478851,2.248254045558933,7123.988235294118,43,3.0,3.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42,20,2785092,1121768,120,10.57,738,3,0.474,-1.0,0,6,0,409899,1,0,4,2,455,0.4027757780440366,0.44959349593495934,132623.42857142858,232091.0,0.04257323159206981,5.685664004331935,5.685664004331935,2.7366869968284946,1.7661056822294607,9270.809917355371,22,2.0,2.0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
58,14,2296206,3813442,180,16.95,697,2,0.19,-1.0,1,7,0,5699,1,0,1,1,391,1.6607570658917075,0.1908177905308465,153080.4,191350.5,0.28149697415489294,7.023075820553247,7.023075820553247,669.0249122807018,0.02978288646809667,21068.740331491714,44,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
45,2,1507907,307583,120,14.5,642,2,0.144,-1.0,0,8,0,423527,1,0,2,1,56,0.2039799510314953,0.15700934579439252,502635.6666666667,125658.91666666667,0.029576877139952478,8.713241014470205,8.713241014470205,0.7262400596890879,3.3704224165886894,2542.00826446281,43,1.0,0.0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
62,14,1397300,2156091,120,21.57,803,1,0.562,-1.0,0,8,1,326616,1,0,4,2,107,1.5430397602234593,0.4899128268991283,93153.33333333333,116441.66666666667,0.33283105612776526,6.967774045041682,9.580689311932312,6.601282235768499,2.8049512206293223,17818.93388429752,48,4.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0
65,22,465944,3666706,24,11.58,746,4,0.567,-1.0,0,1,2,175480,1,0,11,4,322,7.869396602603311,0.5320375335120644,20258.434782608696,38828.666666666664,0.9112546137403532,0.9374581491897686,6.562207044328379,20.89517383648372,4.519224991200886,146668.24,43,3.0,3.0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
35,25,1075740,414868,84,13.85,829,2,0.22,0.737,0,3,0,165388,0,0,11,4,670,0.3856578860524978,0.18576598311218334,41374.61538461538,89645.0,0.05341307104239639,2.5310353139689044,2.5310353139689044,2.508437683280025,1.8449010552618075,4880.8,10,4.0,1.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
46,5,2595746,2105667,24,19.15,607,1,0.392,0.631,1,1,1,413525,0,0,6,2,529,0.8111988572075784,0.4520593080724877,432624.3333333333,216312.16666666666,0.15534392285413354,1.1518841533651474,4.6075366134605895,5.09198212446134,1.9116959285110555,84226.68,41,0.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0
62,27,1271469,2702259,180,16.14,687,0,0.571,-1.0,0,2,1,402874,1,0,2,1,405,2.1253029957450824,0.5818049490538573,45409.607142857145,105955.75,0.34302093590073307,2.0357714119528865,5.089428529882216,6.707437790878064,3.802249502745224,14929.60773480663,35,2.0,3.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
58,12,2358244,4955059,120,18.72,792,3,0.594,0.453,1,6,4,47155,0,0,11,4,670,2.1011637891737287,0.5249999999999999,181403.38461538462,196520.33333333334,0.3933360266230637,5.298347420209411,15.895042260628234,105.07801764356604,0.23994850431844547,40950.90082644628,46,3.0,3.0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0
55,30,2407978,2195725,36,20.54,678,2,0.301,-1.0,0,4,0,210065,1,0,8,3,219,0.9118538824466492,0.3107669616519174,77676.70967741935,200664.83333333334,0.18729393186848783,4.125534109326654,4.125534109326654,10.4525482467415,1.0468398955145162,59343.91891891892,25,1.0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
30,1,668581,1457045,24,9.34,694,2,0.464,0.553,1,5,0,384321,0,0,9,3,257,2.179306352848267,0.4680115273775216,334290.5,55715.083333333336,0.20354386450351705,5.038145962285879,5.038145962285879,3.7912089341749886,6.897846672041137,58281.8,29,2.0,2.0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0
34,30,1081022,998982,48,10.22,611,2,0.44,-1.0,0,6,1,44168,1,0,5,2,122,0.9241079977021766,0.5040916530278232,34871.67741935484,90085.16666666667,0.09444287635726537,6.866110838646395,10.299166257969592,22.61726550295456,0.49028615196191794,20387.38775510204,4,0.0,2.0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
54,22,2373120,1432441,60,15.45,777,1,0.296,0.587,0,4,0,475210,0,0,4,2,461,0.603610603926222,0.2666666666666666,103179.13043478261,197760.0,0.09325740603556817,3.6003600360036003,3.6003600360036003,3.014326267700032,2.4029510368576212,23482.639344262294,32,3.0,1.0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0
41,15,1907856,2056415,24,8.95,731,4,0.495,-1.0,0,5,0,130804,1,0,1,1,377,1.0778664229027648,0.4740082079343365,119241.0,158988.0,0.09646848864806161,4.783381167145006,4.783381167145006,15.721226252819083,0.8227235846505104,82256.6,26,2.0,2.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
43,24,2689574,3974371,24,15.66,893,2,0.254,-1.0,0,1,1,360369,1,0,4,2,474,1.4776948030822714,0.19910414333706605,107582.96,224131.16666666666,0.23140605974302367,0.7832606019917199,3.1330424079668795,11.028584510364349,1.6078415042315064,158974.84,19,4.0,1.0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1
59,28,1618770,1993842,120,10.94,703,1,0.569,-1.0,1,7,2,399615,1,0,11,4,306,1.2317010868121556,0.5665718349928877,55819.65517241379,134897.5,0.13474718325259363,6.963194543129176,12.931647008668469,4.989394819026265,2.962338350685886,16478.03305785124,31,2.0,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
48,20,2862007,3081155,48,8.91,768,1,0.261,-1.0,0,8,1,422048,1,0,2,1,398,1.0765710647908742,0.237890625,136286.04761904763,238500.58333333334,0.09592211320050636,7.285026668401197,10.016911669051646,7.300467481264024,1.7695815436585152,62880.71428571428,28,3.0,1.0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
